reportId,productId,serialNo,failureDate,location,failureMode,severity,reportedBy
R301570,P1024,SN401570,2024-03-01,Bangalore,overheating,4,dealer
R301572,P1042,SN401572,2025-04-16,Pune,noise_vibration,2,dealer
R301573,P1035,SN401573,2023-11-28,Kolkata,overheating,4,customer
R301577,P1033,SN401577,2023-08-22,Lucknow,leakage,4,customer
R301578,P1020,SN401578,2024-08-31,Chennai,pad_wear,3,dealer
R301580,P1032,SN401580,2025-04-04,Nagpur,sensor_failure,4,customer
R301581,P1008,SN401581,2023-07-03,Jaipur,overheating,3,customer
R301582,P1007,SN401582,2024-11-19,Jaipur,overheating,4,dealer
R301585,P1004,SN401585,2024-08-19,Indore,overheating,4,customer
R301587,P1005,SN401587,2025-10-08,Ahmedabad,pad_wear,3,dealer
R301589,P1049,SN401589,2024-11-28,Kolkata,noise_vibration,2,customer
R301590,P1005,SN401590,2025-06-18,Kolkata,noise_vibration,4,customer
R301591,P1008,SN401591,2025-02-16,Pune,overheating,5,dealer
R301592,P1016,SN401592,2025-06-30,Delhi,overheating,4,customer
R301593,P1043,SN401593,2024-03-13,Delhi,sensor_failure,4,customer
R301594,P1048,SN401594,2023-11-11,Lucknow,noise_vibration,2,customer
R301595,P1030,SN401595,2024-08-10,Hyderabad,overheating,4,customer
R301596,P1027,SN401596,2023-07-26,Bangalore,overheating,5,dealer
R301597,P1023,SN401597,2023-09-24,Village_B,leakage,4,customer
R301598,P1047,SN401598,2024-09-08,Village_B,leakage,3,customer
R301599,P1038,SN401599,2023-07-15,Village_A,overheating,4,customer
R301601,P1010,SN401601,2024-10-12,Village_C,sensor_failure,5,dealer
R301602,P1033,SN401602,2023-06-19,Pune,leakage,5,dealer
R301603,P1041,SN401603,2025-04-21,Mumbai,brake_shim_wear,3,dealer
R301604,P1052,SN401604,2023-10-02,Village_C,brake_shim_wear,4,customer
R301607,P1025,SN401607,2023-09-16,Ahmedabad,overheating,4,dealer
R301608,P1057,SN401608,2025-05-29,Patna,noise_vibration,1,customer
R301610,P1051,SN401610,2025-10-16,Village_B,pad_wear,2,dealer
R301611,P1016,SN401611,2023-10-15,Village_C,sensor_failure,1,dealer
R301612,P1040,SN401612,2024-01-27,Indore,pad_wear,5,dealer
R301617,P1022,SN401617,2025-07-07,Village_A,leakage,3,customer
R301618,P1029,SN401618,2023-08-05,Hyderabad,sensor_failure,3,dealer
R301619,P1059,SN401619,2024-05-17,Lucknow,noise_vibration,2,dealer
R301620,P1032,SN401620,2024-05-08,Village_B,pad_wear,1,dealer
R301621,P1019,SN401621,2025-07-04,Delhi,sensor_failure,3,customer
R301622,P1015,SN401622,2024-04-04,Pune,pad_wear,1,dealer
R301624,P1048,SN401624,2023-09-26,Patna,pad_wear,3,dealer
R301625,P1009,SN401625,2023-08-10,Hyderabad,noise_vibration,3,customer
R301626,P1055,SN401626,2025-06-15,Indore,overheating,5,dealer
R301628,P1056,SN401628,2024-08-23,Chennai,overheating,3,dealer
R301630,P1048,SN401630,2024-07-08,Nagpur,noise_vibration,5,customer
R301633,P1003,SN401633,2025-08-16,Pune,sensor_failure,2,dealer
R301634,P1051,SN401634,2024-10-04,Jaipur,overheating,4,customer
R301636,P1036,SN401636,2023-06-24,Delhi,overheating,4,customer
R301638,P1054,SN401638,2023-12-26,Village_C,noise_vibration,3,customer
R301639,P1034,SN401639,2023-12-30,Pune,pad_wear,3,dealer
R301642,P1046,SN401642,2025-07-27,Kolkata,overheating,5,customer
R301644,P1048,SN401644,2025-09-13,Bangalore,overheating,3,customer
R301645,P1002,SN401645,2024-12-23,Indore,overheating,3,customer
R301646,P1017,SN401646,2025-11-05,Mumbai,noise_vibration,4,dealer
R301650,P1050,SN401650,2023-06-30,Bangalore,pad_wear,3,dealer
R301653,P1055,SN401653,2023-11-22,Nagpur,noise_vibration,2,dealer
R301654,P1020,SN401654,2024-04-20,Village_A,pad_wear,4,customer
R301656,P1026,SN401656,2024-02-16,Mumbai,noise_vibration,5,dealer
R301657,P1033,SN401657,2025-05-14,Chennai,brake_shim_wear,1,dealer
R301659,P1016,SN401659,2024-03-25,Village_C,sensor_failure,3,customer
R301660,P1033,SN401660,2025-08-26,Village_B,sensor_failure,3,dealer
R301661,P1041,SN401661,2024-10-14,Pune,sensor_failure,4,dealer
R301663,P1034,SN401663,2025-04-29,Lucknow,sensor_failure,2,dealer
R301664,P1012,SN401664,2025-06-23,Indore,overheating,3,dealer
R301665,P1016,SN401665,2024-03-24,Nagpur,brake_shim_wear,4,dealer
R301666,P1038,SN401666,2025-06-09,Lucknow,sensor_failure,4,customer
R301668,P1026,SN401668,2024-06-17,Indore,sensor_failure,3,customer
R301669,P1049,SN401669,2025-10-15,Jaipur,noise_vibration,3,dealer
R301670,P1053,SN401670,2025-10-03,Village_B,leakage,5,customer
R301671,P1035,SN401671,2025-02-22,Village_C,pad_wear,2,customer
R301672,P1004,SN401672,2025-08-13,Nagpur,brake_shim_wear,2,dealer
R301673,P1053,SN401673,2025-02-21,Ahmedabad,noise_vibration,4,dealer
R301675,P1049,SN401675,2025-09-06,Patna,leakage,4,dealer
R301676,P1010,SN401676,2024-09-06,Nagpur,sensor_failure,2,customer
R301679,P1001,SN401679,2024-04-23,Bangalore,overheating,3,dealer
R301680,P1040,SN401680,2024-08-10,Pune,overheating,4,customer
R301681,P1056,SN401681,2025-02-13,Delhi,overheating,3,dealer
R301682,P1049,SN401682,2025-02-22,Hyderabad,overheating,3,dealer
R301683,P1044,SN401683,2024-07-14,Bangalore,leakage,4,customer
R301685,P1000,SN401685,2024-06-26,Nagpur,brake_shim_wear,4,customer
R301686,P1056,SN401686,2024-03-14,Kolkata,brake_shim_wear,5,customer
R301689,P1011,SN401689,2023-08-05,Bangalore,noise_vibration,3,customer
R301691,P1030,SN401691,2025-06-22,Delhi,leakage,3,customer
R301693,P1012,SN401693,2024-05-11,Hyderabad,overheating,3,dealer
R301694,P1041,SN401694,2024-08-22,Pune,overheating,5,dealer
R301695,P1048,SN401695,2024-12-06,Lucknow,leakage,3,dealer
R301697,P1046,SN401697,2023-07-22,Village_C,leakage,5,customer
R301699,P1056,SN401699,2025-05-29,Village_A,sensor_failure,4,customer
R301700,P1016,SN401700,2023-08-19,Hyderabad,sensor_failure,3,customer
R301701,P1005,SN401701,2025-03-21,Kolkata,noise_vibration,3,dealer
R301702,P1023,SN401702,2024-09-29,Village_B,sensor_failure,4,customer
R301703,P1017,SN401703,2024-09-15,Kolkata,overheating,5,customer
R301706,P1034,SN401706,2024-03-17,Ahmedabad,pad_wear,5,customer
R301707,P1021,SN401707,2023-08-24,Bangalore,noise_vibration,4,customer
R301708,P1017,SN401708,2023-11-01,Village_C,overheating,2,dealer
R301710,P1002,SN401710,2023-07-29,Patna,pad_wear,3,dealer
R301711,P1012,SN401711,2023-07-17,Nagpur,leakage,3,dealer
R301712,P1015,SN401712,2025-06-06,Lucknow,noise_vibration,5,dealer
R301713,P1033,SN401713,2025-05-03,Indore,noise_vibration,3,dealer
R301716,P1018,SN401716,2024-02-25,Ahmedabad,noise_vibration,2,customer
R301717,P1020,SN401717,2024-04-28,Pune,sensor_failure,4,dealer
R301718,P1021,SN401718,2025-09-04,Indore,overheating,3,dealer
R301719,P1036,SN401719,2024-10-24,Village_B,noise_vibration,4,dealer
R301720,P1044,SN401720,2023-06-22,Mumbai,pad_wear,4,dealer
R301721,P1040,SN401721,2023-07-11,Mumbai,pad_wear,5,customer
R301723,P1012,SN401723,2024-04-11,Bangalore,overheating,5,dealer
R301724,P1045,SN401724,2025-05-12,Village_C,overheating,3,dealer
R301725,P1045,SN401725,2025-07-21,Kolkata,pad_wear,3,dealer
R301726,P1034,SN401726,2023-10-15,Hyderabad,leakage,5,customer
R301727,P1026,SN401727,2024-09-10,Nagpur,sensor_failure,5,dealer
R301728,P1001,SN401728,2023-08-14,Village_B,overheating,4,dealer
R301729,P1013,SN401729,2023-11-19,Kolkata,pad_wear,4,dealer
R301730,P1031,SN401730,2024-11-25,Mumbai,brake_shim_wear,4,dealer
R301731,P1039,SN401731,2025-04-29,Delhi,brake_shim_wear,3,customer
R301733,P1044,SN401733,2025-01-09,Hyderabad,overheating,4,dealer
R301736,P1032,SN401736,2023-11-25,Hyderabad,overheating,3,dealer
R301737,P1002,SN401737,2024-09-06,Patna,brake_shim_wear,3,customer
R301738,P1007,SN401738,2024-12-26,Village_A,noise_vibration,3,dealer
R301741,P1036,SN401741,2024-01-07,Patna,leakage,5,dealer
R301742,P1033,SN401742,2023-10-23,Bangalore,noise_vibration,4,dealer
R301743,P1019,SN401743,2025-04-23,Patna,pad_wear,3,customer
R301744,P1020,SN401744,2024-06-09,Ahmedabad,brake_shim_wear,2,customer
R301745,P1002,SN401745,2024-03-05,Village_C,brake_shim_wear,3,customer
R301748,P1022,SN401748,2025-03-08,Village_B,brake_shim_wear,3,customer
R301749,P1038,SN401749,2025-10-16,Kolkata,pad_wear,2,dealer
R301750,P1034,SN401750,2023-07-05,Kolkata,overheating,3,customer
R301752,P1041,SN401752,2024-08-15,Nagpur,leakage,2,customer
R301754,P1002,SN401754,2025-09-04,Lucknow,leakage,4,customer
R301755,P1022,SN401755,2023-06-19,Patna,overheating,3,dealer
R301756,P1039,SN401756,2025-05-15,Village_A,sensor_failure,4,customer
R301757,P1003,SN401757,2025-10-01,Indore,leakage,4,customer
R301758,P1050,SN401758,2025-06-02,Ahmedabad,leakage,4,dealer
R301759,P1038,SN401759,2025-03-09,Nagpur,brake_shim_wear,3,customer
R301760,P1058,SN401760,2023-07-26,Kolkata,overheating,3,dealer
R301761,P1014,SN401761,2024-11-15,Jaipur,noise_vibration,1,customer
R301762,P1056,SN401762,2023-10-11,Village_B,pad_wear,5,customer
R301763,P1007,SN401763,2024-01-05,Pune,overheating,4,customer
R301764,P1025,SN401764,2024-12-23,Ahmedabad,pad_wear,4,customer
R301765,P1029,SN401765,2025-11-03,Chennai,leakage,2,dealer
R301766,P1002,SN401766,2024-11-24,Jaipur,overheating,3,dealer
R301767,P1056,SN401767,2025-10-25,Mumbai,brake_shim_wear,3,customer
R301768,P1012,SN401768,2024-08-08,Village_C,leakage,5,dealer
R301769,P1043,SN401769,2024-11-24,Delhi,sensor_failure,5,customer
R301770,P1059,SN401770,2024-12-06,Nagpur,noise_vibration,2,dealer
R301771,P1014,SN401771,2024-10-19,Hyderabad,brake_shim_wear,4,dealer
R301774,P1038,SN401774,2023-07-13,Village_A,noise_vibration,1,customer
R301775,P1042,SN401775,2024-10-28,Kolkata,noise_vibration,3,customer
R301776,P1025,SN401776,2024-11-15,Kolkata,pad_wear,2,dealer
R301777,P1005,SN401777,2024-08-24,Indore,sensor_failure,3,customer
R301778,P1030,SN401778,2025-05-10,Village_A,leakage,3,dealer
R301779,P1051,SN401779,2023-11-27,Village_C,overheating,3,dealer
R301780,P1047,SN401780,2024-01-02,Chennai,leakage,2,customer
R301783,P1059,SN401783,2023-12-13,Hyderabad,leakage,4,customer
R301784,P1036,SN401784,2025-05-06,Kolkata,pad_wear,4,dealer
R301787,P1021,SN401787,2024-06-19,Chennai,pad_wear,5,customer
R301788,P1008,SN401788,2025-03-16,Patna,pad_wear,3,customer
R301791,P1003,SN401791,2023-10-25,Village_B,overheating,5,customer
R301793,P1041,SN401793,2025-03-12,Mumbai,noise_vibration,3,customer
R301795,P1035,SN401795,2025-01-01,Jaipur,overheating,3,customer
R301796,P1017,SN401796,2025-03-01,Mumbai,overheating,3,customer
R301797,P1012,SN401797,2023-08-20,Hyderabad,noise_vibration,3,customer
R301798,P1017,SN401798,2025-08-31,Hyderabad,brake_shim_wear,3,customer
R301799,P1010,SN401799,2025-03-02,Hyderabad,sensor_failure,3,customer
R301803,P1001,SN401803,2024-01-05,Hyderabad,leakage,4,dealer
R301805,P1004,SN401805,2024-07-18,Village_C,overheating,4,customer
R301807,P1024,SN401807,2025-02-09,Kolkata,noise_vibration,3,dealer
R301808,P1042,SN401808,2025-04-13,Ahmedabad,pad_wear,3,dealer
R301809,P1003,SN401809,2025-09-13,Village_C,pad_wear,2,customer
R301810,P1051,SN401810,2025-02-28,Chennai,brake_shim_wear,5,dealer
R301813,P1022,SN401813,2023-10-19,Bangalore,noise_vibration,2,customer
R301814,P1005,SN401814,2024-01-01,Bangalore,brake_shim_wear,3,customer
R301815,P1029,SN401815,2025-11-09,Mumbai,noise_vibration,2,customer
R301816,P1012,SN401816,2025-10-19,Jaipur,leakage,1,customer
R301817,P1018,SN401817,2024-03-29,Patna,sensor_failure,2,dealer
R301818,P1013,SN401818,2023-09-06,Chennai,leakage,3,customer
R301819,P1002,SN401819,2025-01-12,Village_C,pad_wear,3,dealer
R301821,P1025,SN401821,2025-10-22,Village_A,leakage,4,customer
R301822,P1048,SN401822,2025-03-27,Indore,noise_vibration,2,customer
R301823,P1019,SN401823,2024-07-23,Hyderabad,pad_wear,2,customer
R301824,P1005,SN401824,2025-07-11,Kolkata,sensor_failure,4,customer
R301825,P1005,SN401825,2025-08-08,Mumbai,overheating,4,customer
R301826,P1003,SN401826,2025-04-13,Lucknow,leakage,3,dealer
R301827,P1007,SN401827,2023-10-14,Pune,overheating,4,customer
R301828,P1056,SN401828,2023-10-11,Hyderabad,sensor_failure,5,customer
R301829,P1017,SN401829,2025-11-12,Village_C,pad_wear,3,customer
R301831,P1032,SN401831,2025-05-30,Delhi,overheating,3,customer
R301832,P1030,SN401832,2023-08-06,Mumbai,sensor_failure,2,customer
R301833,P1047,SN401833,2025-06-11,Lucknow,leakage,2,customer
R301834,P1025,SN401834,2023-06-20,Lucknow,pad_wear,3,customer
R301836,P1000,SN401836,2025-05-05,Lucknow,sensor_failure,5,dealer
R301839,P1055,SN401839,2024-09-01,Village_B,leakage,4,dealer
R301840,P1046,SN401840,2024-01-22,Lucknow,overheating,5,dealer
R301841,P1006,SN401841,2023-06-10,Nagpur,sensor_failure,5,customer
R301842,P1058,SN401842,2023-10-22,Pune,pad_wear,4,dealer
R301843,P1024,SN401843,2023-07-05,Kolkata,brake_shim_wear,4,dealer
R301846,P1053,SN401846,2025-10-03,Delhi,brake_shim_wear,2,customer
R301847,P1050,SN401847,2024-02-01,Jaipur,overheating,3,customer
R301848,P1043,SN401848,2024-07-21,Nagpur,sensor_failure,3,customer
R301849,P1023,SN401849,2025-02-10,Village_C,sensor_failure,4,customer
R301851,P1028,SN401851,2025-08-29,Nagpur,noise_vibration,3,dealer
R301852,P1051,SN401852,2024-07-04,Village_C,overheating,2,customer
R301853,P1051,SN401853,2024-04-15,Chennai,sensor_failure,3,customer
R301854,P1020,SN401854,2024-07-12,Village_A,overheating,3,customer
R301856,P1022,SN401856,2025-06-19,Hyderabad,overheating,3,customer
R301857,P1014,SN401857,2025-08-21,Village_B,overheating,1,customer
R301859,P1048,SN401859,2025-11-09,Village_A,leakage,4,customer
R301860,P1027,SN401860,2024-05-27,Hyderabad,pad_wear,5,customer
R301862,P1011,SN401862,2025-08-31,Ahmedabad,leakage,2,dealer
R301863,P1004,SN401863,2024-06-09,Village_A,pad_wear,4,dealer
R301864,P1051,SN401864,2024-04-05,Nagpur,overheating,4,dealer
R301866,P1058,SN401866,2025-01-29,Kolkata,overheating,3,customer
R301867,P1044,SN401867,2024-08-11,Village_B,overheating,5,customer
R301868,P1032,SN401868,2023-08-25,Pune,leakage,3,dealer
R301870,P1000,SN401870,2025-08-26,Indore,sensor_failure,4,dealer
R301872,P1047,SN401872,2025-03-20,Ahmedabad,overheating,5,customer
R301874,P1038,SN401874,2025-05-19,Indore,noise_vibration,4,customer
R301875,P1004,SN401875,2025-05-07,Lucknow,leakage,4,customer
R301876,P1007,SN401876,2024-08-21,Village_B,pad_wear,2,customer
R301878,P1031,SN401878,2025-10-05,Hyderabad,noise_vibration,3,dealer
R301879,P1046,SN401879,2025-07-10,Village_C,noise_vibration,2,customer
R301882,P1027,SN401882,2023-08-06,Kolkata,noise_vibration,5,customer
R301883,P1011,SN401883,2025-10-14,Hyderabad,overheating,3,customer
R301885,P1027,SN401885,2024-03-30,Patna,brake_shim_wear,5,dealer
R301887,P1044,SN401887,2023-07-01,Hyderabad,brake_shim_wear,4,customer
R301889,P1040,SN401889,2023-07-01,Kolkata,noise_vibration,5,dealer
R301891,P1032,SN401891,2025-03-03,Patna,leakage,4,customer
R301892,P1033,SN401892,2024-07-14,Ahmedabad,brake_shim_wear,4,dealer
R301893,P1038,SN401893,2023-08-13,Mumbai,sensor_failure,3,customer
R301894,P1030,SN401894,2024-03-01,Chennai,noise_vibration,3,customer
R301895,P1006,SN401895,2023-06-19,Jaipur,leakage,3,dealer
R301898,P1040,SN401898,2024-10-27,Village_C,overheating,5,dealer
R301899,P1022,SN401899,2025-06-05,Village_A,leakage,5,customer
R301900,P1036,SN401900,2023-11-27,Bangalore,pad_wear,3,customer
R301902,P1051,SN401902,2024-09-17,Chennai,pad_wear,3,customer
R301903,P1048,SN401903,2025-05-30,Jaipur,overheating,2,dealer
R301904,P1048,SN401904,2025-08-23,Village_C,brake_shim_wear,4,customer
R301906,P1051,SN401906,2025-06-20,Patna,leakage,3,dealer
R301907,P1058,SN401907,2025-01-03,Village_A,leakage,3,customer
R301909,P1043,SN401909,2025-06-09,Delhi,brake_shim_wear,3,customer
R301910,P1015,SN401910,2024-05-12,Village_A,overheating,5,customer
R301911,P1055,SN401911,2025-02-07,Nagpur,pad_wear,4,customer
R301913,P1053,SN401913,2025-03-18,Indore,brake_shim_wear,5,dealer
R301915,P1006,SN401915,2025-03-09,Patna,noise_vibration,3,customer
R301916,P1016,SN401916,2025-11-05,Jaipur,overheating,3,customer
R301919,P1025,SN401919,2024-03-18,Indore,brake_shim_wear,4,dealer
R301920,P1012,SN401920,2025-10-04,Village_A,leakage,3,customer
R301921,P1015,SN401921,2024-08-18,Indore,pad_wear,4,dealer
R301922,P1056,SN401922,2023-12-17,Hyderabad,pad_wear,5,dealer
R301923,P1019,SN401923,2023-11-28,Jaipur,brake_shim_wear,5,dealer
R301924,P1030,SN401924,2023-07-29,Ahmedabad,overheating,3,dealer
R301925,P1019,SN401925,2024-04-05,Village_B,sensor_failure,5,dealer
R301926,P1004,SN401926,2025-06-10,Delhi,brake_shim_wear,2,dealer
R301929,P1026,SN401929,2023-12-01,Chennai,sensor_failure,4,dealer
R301931,P1005,SN401931,2024-04-24,Village_C,leakage,4,customer
R301932,P1047,SN401932,2025-06-11,Village_C,noise_vibration,3,dealer
R301934,P1020,SN401934,2024-08-06,Kolkata,sensor_failure,3,dealer
R301935,P1032,SN401935,2024-12-26,Ahmedabad,brake_shim_wear,3,dealer
R301936,P1044,SN401936,2025-06-01,Jaipur,pad_wear,3,dealer
R301937,P1017,SN401937,2025-07-07,Village_B,noise_vibration,4,dealer
R301939,P1038,SN401939,2025-04-20,Village_A,brake_shim_wear,4,customer
R301940,P1051,SN401940,2023-08-29,Nagpur,sensor_failure,2,dealer
R301941,P1040,SN401941,2023-06-12,Indore,noise_vibration,5,customer
R301942,P1027,SN401942,2025-08-26,Pune,pad_wear,5,dealer
R301943,P1035,SN401943,2025-07-01,Nagpur,noise_vibration,4,dealer
R301944,P1045,SN401944,2023-07-13,Bangalore,brake_shim_wear,5,dealer
R301945,P1038,SN401945,2024-10-05,Pune,pad_wear,2,dealer
R301946,P1026,SN401946,2024-04-03,Village_B,sensor_failure,3,dealer
R301947,P1034,SN401947,2025-03-01,Kolkata,leakage,2,dealer
R301949,P1000,SN401949,2024-03-25,Chennai,leakage,3,customer
R301950,P1000,SN401950,2025-09-04,Village_C,sensor_failure,3,customer
R301951,P1046,SN401951,2025-07-06,Village_C,brake_shim_wear,2,dealer
R301953,P1048,SN401953,2024-08-23,Bangalore,sensor_failure,5,dealer
R301954,P1004,SN401954,2025-03-18,Ahmedabad,noise_vibration,3,dealer
R301955,P1021,SN401955,2024-04-13,Bangalore,brake_shim_wear,4,dealer
R301956,P1018,SN401956,2023-10-26,Patna,brake_shim_wear,3,customer
R301957,P1054,SN401957,2023-09-17,Delhi,overheating,4,customer
R301958,P1026,SN401958,2024-03-27,Kolkata,brake_shim_wear,5,customer
R301959,P1027,SN401959,2025-08-15,Village_A,noise_vibration,5,customer
R301960,P1034,SN401960,2025-05-07,Village_C,overheating,4,customer
R301961,P1034,SN401961,2024-12-28,Village_A,pad_wear,4,dealer
R301963,P1018,SN401963,2023-09-04,Kolkata,brake_shim_wear,1,dealer
R301965,P1026,SN401965,2023-07-19,Indore,leakage,2,customer
R301966,P1041,SN401966,2024-12-22,Pune,leakage,5,customer
R301967,P1006,SN401967,2025-08-22,Mumbai,brake_shim_wear,3,customer
R301968,P1057,SN401968,2025-09-21,Patna,leakage,3,dealer
R301969,P1039,SN401969,2025-10-11,Delhi,sensor_failure,3,customer
R301970,P1055,SN401970,2024-09-29,Mumbai,leakage,2,dealer
R301972,P1000,SN401972,2024-12-08,Village_B,leakage,5,customer
R301973,P1050,SN401973,2023-11-12,Pune,noise_vibration,3,customer
R301974,P1035,SN401974,2023-09-27,Ahmedabad,pad_wear,4,customer
R301975,P1026,SN401975,2025-03-29,Delhi,pad_wear,4,dealer
R301976,P1025,SN401976,2024-01-07,Village_C,noise_vibration,3,dealer
R301979,P1056,SN401979,2025-06-29,Patna,overheating,5,dealer
R301981,P1026,SN401981,2024-04-15,Ahmedabad,leakage,4,dealer
R301983,P1023,SN401983,2025-09-22,Patna,noise_vibration,3,customer
R301985,P1042,SN401985,2024-03-05,Mumbai,pad_wear,5,dealer
R301986,P1028,SN401986,2024-12-12,Bangalore,sensor_failure,2,customer
R301987,P1047,SN401987,2024-05-17,Mumbai,overheating,2,dealer
R301988,P1038,SN401988,2025-10-06,Delhi,noise_vibration,4,customer
R301989,P1053,SN401989,2025-01-04,Lucknow,pad_wear,3,dealer
R301990,P1041,SN401990,2024-01-05,Bangalore,pad_wear,4,dealer
R301992,P1002,SN401992,2025-10-24,Pune,pad_wear,1,dealer
R301993,P1048,SN401993,2023-12-12,Kolkata,overheating,5,dealer
R301994,P1057,SN401994,2025-01-29,Patna,brake_shim_wear,3,dealer
R301995,P1036,SN401995,2024-07-10,Nagpur,brake_shim_wear,3,customer
R301996,P1005,SN401996,2023-09-10,Lucknow,overheating,2,dealer
R301997,P1010,SN401997,2023-09-26,Lucknow,brake_shim_wear,4,dealer
R301999,P1005,SN401999,2025-03-08,Delhi,brake_shim_wear,4,dealer
R302000,P1027,SN402000,2025-10-22,Village_B,pad_wear,3,customer
R302001,P1036,SN402001,2023-11-27,Hyderabad,leakage,3,dealer
R302002,P1009,SN402002,2025-11-01,Nagpur,pad_wear,2,customer
R302005,P1011,SN402005,2025-10-07,Nagpur,sensor_failure,2,dealer
R302007,P1026,SN402007,2023-06-14,Village_C,leakage,5,customer
R302008,P1058,SN402008,2025-06-09,Lucknow,pad_wear,5,customer
R302009,P1003,SN402009,2025-03-05,Delhi,noise_vibration,4,customer
R302010,P1019,SN402010,2023-12-03,Hyderabad,noise_vibration,3,dealer
R302011,P1028,SN402011,2025-05-27,Kolkata,brake_shim_wear,3,dealer
R302012,P1004,SN402012,2025-11-13,Kolkata,overheating,3,dealer
R302013,P1009,SN402013,2025-03-20,Village_A,sensor_failure,4,dealer
R302014,P1010,SN402014,2023-06-06,Patna,leakage,4,customer
R302015,P1059,SN402015,2023-06-06,Lucknow,leakage,5,dealer
R302018,P1059,SN402018,2024-11-10,Village_C,leakage,3,dealer
R302019,P1031,SN402019,2023-12-29,Hyderabad,leakage,4,dealer
R302020,P1003,SN402020,2025-02-13,Mumbai,pad_wear,5,dealer
R302021,P1044,SN402021,2023-09-17,Mumbai,pad_wear,4,dealer
R302023,P1005,SN402023,2024-09-22,Village_A,pad_wear,2,customer
R302024,P1021,SN402024,2024-02-14,Kolkata,noise_vibration,4,customer
R302025,P1030,SN402025,2023-07-31,Nagpur,pad_wear,3,customer
R302027,P1035,SN402027,2024-12-19,Chennai,sensor_failure,4,dealer
R302028,P1015,SN402028,2023-08-22,Ahmedabad,overheating,4,customer
R302029,P1047,SN402029,2024-11-30,Mumbai,overheating,3,dealer
R302031,P1010,SN402031,2023-10-24,Kolkata,overheating,4,customer
R302032,P1026,SN402032,2025-07-19,Village_B,pad_wear,2,dealer
R302033,P1050,SN402033,2024-11-19,Ahmedabad,pad_wear,4,customer
R302034,P1040,SN402034,2024-04-15,Lucknow,pad_wear,5,dealer
R302035,P1006,SN402035,2025-05-12,Kolkata,brake_shim_wear,2,customer
R302041,P1015,SN402041,2023-07-18,Lucknow,noise_vibration,3,dealer
R302042,P1008,SN402042,2025-11-05,Bangalore,noise_vibration,3,dealer
R302043,P1043,SN402043,2025-07-17,Delhi,overheating,2,dealer
R302044,P1017,SN402044,2024-07-23,Hyderabad,pad_wear,3,customer
R302046,P1002,SN402046,2024-05-21,Indore,pad_wear,3,dealer
R302051,P1025,SN402051,2024-03-11,Nagpur,noise_vibration,3,customer
R302052,P1022,SN402052,2024-05-23,Chennai,leakage,1,customer
R302053,P1005,SN402053,2024-01-19,Village_C,noise_vibration,4,customer
R302054,P1024,SN402054,2025-10-15,Jaipur,leakage,4,dealer
R302055,P1020,SN402055,2023-09-23,Pune,brake_shim_wear,3,dealer
R302056,P1005,SN402056,2024-10-24,Delhi,noise_vibration,5,customer
R302057,P1019,SN402057,2023-12-29,Mumbai,leakage,2,customer
R302061,P1031,SN402061,2023-10-26,Hyderabad,overheating,1,dealer
R302063,P1045,SN402063,2025-02-22,Jaipur,noise_vibration,3,customer
R302064,P1045,SN402064,2024-03-13,Village_C,sensor_failure,5,customer
R302066,P1056,SN402066,2024-03-25,Chennai,noise_vibration,4,dealer
R302067,P1020,SN402067,2024-09-08,Bangalore,sensor_failure,3,dealer
R302068,P1058,SN402068,2025-06-22,Village_C,brake_shim_wear,2,customer
R302069,P1013,SN402069,2025-01-18,Bangalore,overheating,3,dealer
R302070,P1028,SN402070,2025-08-20,Chennai,brake_shim_wear,4,customer
R302071,P1025,SN402071,2024-05-23,Lucknow,brake_shim_wear,3,customer
R302072,P1003,SN402072,2025-06-24,Pune,brake_shim_wear,4,customer
R302073,P1035,SN402073,2024-01-16,Village_B,noise_vibration,4,customer
R302075,P1040,SN402075,2024-02-06,Village_A,noise_vibration,5,customer
R302079,P1033,SN402079,2024-01-13,Pune,brake_shim_wear,2,customer
R302080,P1003,SN402080,2025-07-11,Hyderabad,noise_vibration,3,customer
R302081,P1000,SN402081,2024-11-20,Village_C,overheating,3,dealer
R302083,P1011,SN402083,2024-05-17,Mumbai,brake_shim_wear,4,customer
R302084,P1045,SN402084,2024-09-10,Pune,sensor_failure,3,customer
R302086,P1037,SN402086,2024-08-29,Chennai,sensor_failure,3,customer
R302087,P1011,SN402087,2025-03-24,Village_A,noise_vibration,4,customer
R302088,P1031,SN402088,2024-01-23,Indore,overheating,3,customer
R302089,P1023,SN402089,2024-09-29,Ahmedabad,overheating,1,customer
R302090,P1045,SN402090,2024-06-11,Mumbai,leakage,1,customer
R302091,P1047,SN402091,2025-05-27,Jaipur,sensor_failure,3,dealer
R302093,P1014,SN402093,2025-09-08,Village_C,sensor_failure,1,customer
R302094,P1031,SN402094,2025-10-20,Indore,brake_shim_wear,5,dealer
R302096,P1041,SN402096,2024-12-17,Mumbai,pad_wear,5,dealer
R302097,P1038,SN402097,2023-11-22,Pune,noise_vibration,3,customer
R302098,P1025,SN402098,2023-08-25,Village_A,leakage,2,customer
R302099,P1038,SN402099,2024-08-17,Indore,overheating,5,customer
R302101,P1028,SN402101,2025-07-12,Pune,pad_wear,5,customer
R302103,P1009,SN402103,2024-07-19,Lucknow,sensor_failure,3,customer
R302104,P1035,SN402104,2024-03-30,Pune,overheating,3,customer
R302105,P1014,SN402105,2024-12-18,Lucknow,brake_shim_wear,4,customer
