orderId,productId,date,channel,qty,unitPrice,totalPrice
O501598,P1028,2023-04-13,dealer,31,929.85,28825.35
O501599,P1032,2023-11-25,online,30,974.1,29223.0
O501601,P1000,2024-07-22,wholesale,44,627.09,27591.96
O501603,P1009,2025-01-19,online,34,4684.22,159263.48
O501604,P1019,2025-03-21,online,21,4254.24,89339.04
O501606,P1044,2023-04-29,dealer,20,3704.99,74099.8
O501608,P1022,2023-07-05,dealer,10,3093.12,30931.2
O501609,P1007,2025-09-26,dealer,11,3963.11,43594.21
O501610,P1052,2025-03-09,dealer,37,1621.83,60007.71
O501611,P1046,2025-08-29,online,7,4123.11,28861.77
O501612,P1052,2023-10-11,dealer,23,1455.06,33466.38
O501613,P1041,2024-04-07,online,17,3896.45,66239.65
O501614,P1025,2024-07-24,online,1,1444.72,1444.72
O501615,P1056,2024-12-16,online,18,2087.78,37580.04
O501617,P1006,2023-06-24,online,11,4467.21,49139.31
O501618,P1022,2024-06-05,dealer,25,3231.96,80799.0
O501619,P1022,2024-06-18,dealer,3,3255.46,9766.38
O501620,P1038,2024-03-22,dealer,11,3007.1,33078.1
O501621,P1007,2023-02-07,dealer,14,4059.58,56834.12
O501622,P1021,2025-09-01,dealer,9,1923.99,17315.91
O501623,P1036,2025-01-29,dealer,17,1110.19,18873.23
O501624,P1002,2025-04-15,online,15,4000.94,60014.1
O501625,P1030,2023-02-26,online,21,3832.23,80476.83
O501626,P1056,2025-09-12,dealer,8,2083.87,16670.96
O501627,P1057,2023-04-13,dealer,28,1427.52,39970.56
O501628,P1048,2023-05-03,online,24,1558.57,37405.68
O501629,P1027,2024-08-24,online,5,3960.59,19802.95
O501630,P1026,2023-09-04,online,7,4971.84,34802.88
O501632,P1039,2024-04-12,online,40,1081.25,43250.0
O501633,P1005,2025-02-19,dealer,33,2422.46,79941.18
O501634,P1055,2023-03-21,dealer,25,2854.87,71371.75
O501635,P1017,2024-01-02,online,20,2331.17,46623.4
O501636,P1032,2024-09-03,online,1,1058.35,1058.35
O501637,P1025,2025-02-06,dealer,27,1402.04,37855.08
O501638,P1022,2025-10-03,dealer,26,3362.39,87422.14
O501639,P1045,2025-05-07,online,20,2863.72,57274.4
O501640,P1015,2023-04-01,online,14,4622.46,64714.44
O501643,P1016,2024-09-01,wholesale,53,1191.58,63153.74
O501644,P1056,2024-01-01,online,21,2164.17,45447.57
O501645,P1004,2024-06-13,wholesale,55,517.63,28469.65
O501646,P1058,2023-04-27,dealer,12,4382.69,52592.28
O501647,P1053,2024-10-05,dealer,28,2333.46,65336.88
O501648,P1041,2023-10-11,online,18,3729.88,67137.84
O501649,P1023,2023-04-21,online,18,2684.5,48321.0
O501650,P1012,2024-04-28,wholesale,34,1313.49,44658.66
O501652,P1002,2023-09-21,wholesale,19,4360.73,82853.87
O501653,P1050,2023-06-13,online,21,1890.21,39694.41
O501654,P1020,2024-02-08,wholesale,45,2046.75,92103.75
O501655,P1024,2023-08-06,dealer,24,2110.51,50652.24
O501656,P1043,2023-12-14,online,14,1685.88,23602.32
O501657,P1030,2023-02-20,dealer,24,3884.73,93233.52
O501658,P1048,2025-07-15,wholesale,49,1604.55,78622.95
O501659,P1026,2025-01-29,dealer,23,4571.39,105141.97
O501660,P1058,2025-10-30,online,25,4914.46,122861.5
O501661,P1027,2023-08-24,dealer,32,3832.47,122639.04
O501662,P1014,2023-06-09,dealer,20,2364.54,47290.8
O501664,P1028,2023-08-10,online,8,803.36,6426.88
O501666,P1023,2023-08-08,online,35,2627.64,91967.4
O501667,P1037,2024-02-18,dealer,29,2270.24,65836.96
O501668,P1040,2023-04-23,dealer,21,1138.57,23909.97
O501669,P1056,2025-05-27,wholesale,47,2064.65,97038.55
O501670,P1018,2025-04-20,online,9,1122.29,10100.61
O501671,P1007,2025-06-29,dealer,21,4193.12,88055.52
O501672,P1055,2023-10-26,wholesale,75,2980.8,223560.0
O501674,P1006,2025-05-03,online,1,4412.88,4412.88
O501676,P1016,2023-08-31,dealer,11,1317.92,14497.12
O501677,P1037,2024-03-23,dealer,10,2216.02,22160.2
O501678,P1044,2023-02-25,wholesale,56,3073.01,172088.56
O501679,P1006,2024-10-03,dealer,25,4627.68,115692.0
O501680,P1001,2023-06-14,dealer,39,4546.84,177326.76
O501682,P1004,2023-11-02,dealer,25,479.42,11985.5
O501685,P1056,2023-08-12,dealer,23,2404.85,55311.55
O501687,P1007,2023-06-19,dealer,17,4022.52,68382.84
O501688,P1059,2024-11-07,online,24,3811.22,91469.28
O501689,P1033,2023-12-20,dealer,25,2371.58,59289.5
O501690,P1054,2024-05-11,wholesale,59,2971.02,175290.18
O501691,P1047,2024-12-18,online,23,2900.48,66711.04
O501692,P1046,2023-10-28,dealer,13,3559.11,46268.43
O501693,P1037,2023-01-15,wholesale,39,2558.62,99786.18
O501694,P1059,2024-03-08,dealer,19,3408.97,64770.43
O501695,P1041,2025-04-19,online,28,3704.54,103727.12
O501696,P1012,2023-10-20,dealer,1,1352.18,1352.18
O501697,P1055,2024-12-04,wholesale,33,2862.07,94448.31
O501698,P1013,2025-07-02,wholesale,43,1832.59,78801.37
O501699,P1013,2024-02-28,dealer,26,1689.33,43922.58
O501700,P1052,2025-10-28,wholesale,40,1616.2,64648.0
O501701,P1016,2023-07-11,dealer,16,1383.8,22140.8
O501703,P1013,2024-08-03,dealer,10,1974.41,19744.1
O501704,P1005,2023-05-01,dealer,9,2443.74,21993.66
O501705,P1014,2023-06-02,online,37,2119.39,78417.43
O501706,P1059,2023-04-22,wholesale,49,3342.54,163784.46
O501707,P1029,2023-10-08,dealer,16,5481.74,87707.84
O501708,P1026,2024-09-22,online,14,4880.0,68320.0
O501710,P1058,2024-04-10,online,1,4343.12,4343.12
O501711,P1057,2023-12-08,dealer,32,1251.04,40033.28
O501712,P1029,2024-03-20,dealer,29,5158.86,149606.94
O501713,P1054,2023-07-07,dealer,14,3090.19,43262.66
O501714,P1015,2023-08-06,dealer,34,4156.71,141328.14
O501715,P1043,2025-02-06,dealer,27,1694.83,45760.41
O501716,P1011,2024-06-28,dealer,33,1645.16,54290.28
O501717,P1059,2025-04-08,dealer,20,3255.91,65118.2
O501718,P1016,2024-08-17,online,5,1316.94,6584.7
O501719,P1039,2023-08-12,online,21,994.17,20877.57
O501720,P1054,2024-06-28,dealer,23,2813.27,64705.21
O501721,P1054,2025-04-30,wholesale,71,3185.01,226135.71
O501722,P1054,2025-01-29,dealer,28,2863.06,80165.68
O501723,P1014,2025-01-12,dealer,13,2384.79,31002.27
O501725,P1010,2023-10-29,dealer,29,1724.29,50004.41
O501726,P1041,2024-10-26,dealer,27,4047.93,109294.11
O501727,P1050,2023-12-14,dealer,33,1647.11,54354.63
O501728,P1013,2023-12-10,online,13,1695.67,22043.71
O501729,P1055,2024-08-26,online,9,3192.22,28729.98
O501730,P1052,2024-10-10,dealer,34,1505.37,51182.58
O501731,P1016,2025-02-06,wholesale,26,1158.73,30126.98
O501733,P1053,2025-07-24,online,1,2531.9,2531.9
O501734,P1024,2025-03-23,dealer,15,2075.7,31135.5
O501735,P1050,2023-02-20,dealer,17,1691.65,28758.05
O501736,P1044,2024-09-18,wholesale,65,3057.26,198721.9
O501738,P1002,2023-04-15,online,18,4495.52,80919.36
O501739,P1045,2023-10-12,dealer,20,2837.02,56740.4
O501740,P1058,2024-09-03,online,33,4738.02,156354.66
O501741,P1008,2025-04-08,dealer,27,3911.08,105599.16
O501742,P1042,2024-12-29,online,18,2258.9,40660.2
O501744,P1002,2025-03-31,dealer,17,4088.26,69500.42
O501746,P1049,2024-06-05,dealer,37,1621.07,59979.59
O501747,P1046,2025-02-18,online,19,3500.42,66507.98
O501749,P1050,2023-04-02,wholesale,88,1626.45,143127.6
O501750,P1018,2023-07-03,wholesale,77,1184.86,91234.22
O501751,P1023,2024-06-10,dealer,23,2707.05,62262.15
O501752,P1011,2025-03-31,dealer,12,1639.86,19678.32
O501753,P1052,2023-11-07,dealer,7,1663.67,11645.69
O501754,P1055,2024-06-09,online,51,3131.01,159681.51
O501755,P1038,2023-04-04,online,27,3077.37,83088.99
O501757,P1021,2023-08-13,dealer,30,1940.71,58221.3
O501758,P1004,2025-06-27,wholesale,51,540.12,27546.12
O501759,P1035,2023-11-21,dealer,20,1341.11,26822.2
O501760,P1005,2023-02-20,online,28,2251.14,63031.92
O501761,P1018,2025-09-17,online,20,1312.25,26245.0
O501762,P1054,2025-10-28,wholesale,25,3136.45,78411.25
O501763,P1006,2025-07-01,online,20,4409.72,88194.4
O501764,P1027,2024-04-24,wholesale,79,3656.01,288824.79
O501765,P1025,2025-11-12,dealer,5,1327.3,6636.5
O501766,P1012,2023-07-24,wholesale,52,1282.44,66686.88
O501768,P1014,2023-08-22,dealer,17,2505.39,42591.63
O501769,P1056,2025-06-11,dealer,16,2347.2,37555.2
O501770,P1011,2024-11-12,dealer,22,1775.42,39059.24
O501772,P1031,2023-01-14,dealer,21,5157.98,108317.58
O501773,P1050,2023-09-09,wholesale,51,1713.14,87370.14
O501774,P1026,2023-11-20,dealer,11,5224.13,57465.43
O501775,P1038,2023-05-26,dealer,6,2985.32,17911.92
O501776,P1057,2025-10-26,online,36,1428.21,51415.56
O501777,P1039,2025-05-18,online,27,950.05,25651.35
O501778,P1058,2024-12-29,dealer,14,4692.55,65695.7
O501780,P1051,2024-09-07,wholesale,55,1926.97,105983.35
O501781,P1053,2023-07-11,dealer,14,2572.71,36017.94
O501784,P1001,2025-04-22,online,14,4727.7,66187.8
O501787,P1052,2025-05-18,dealer,20,1386.36,27727.2
O501788,P1037,2025-09-12,dealer,11,2112.0,23232.0
O501789,P1003,2023-07-26,dealer,17,2382.52,40502.84
O501790,P1011,2025-09-12,dealer,18,1675.52,30159.36
O501791,P1031,2025-11-05,dealer,19,5367.04,101973.76
O501793,P1030,2024-08-16,wholesale,53,4002.0,212106.0
O501794,P1023,2023-11-06,online,18,2908.23,52348.14
O501795,P1057,2024-02-07,online,10,1312.99,13129.9
O501798,P1003,2023-09-25,online,1,2556.84,2556.84
O501799,P1051,2025-09-10,dealer,7,1816.56,12715.92
O501800,P1041,2024-10-21,online,16,3481.89,55710.24
O501801,P1053,2025-06-06,dealer,32,2450.76,78424.32
O501802,P1040,2025-04-19,dealer,26,1132.74,29451.24
O501804,P1032,2024-06-21,online,16,894.17,14306.72
O501805,P1036,2025-09-29,online,30,1177.96,35338.8
O501807,P1034,2024-05-02,dealer,1,5164.67,5164.67
O501808,P1047,2023-05-01,dealer,29,2921.12,84712.48
O501809,P1043,2023-11-14,wholesale,53,1773.34,93987.02
O501811,P1015,2024-11-11,online,35,4779.4,167279.0
O501813,P1003,2023-04-24,wholesale,55,2528.56,139070.8
O501814,P1000,2023-11-03,wholesale,68,618.79,42077.72
O501815,P1002,2025-02-15,online,12,4052.41,48628.92
O501816,P1022,2025-03-02,wholesale,22,3446.25,75817.5
O501817,P1016,2023-10-17,wholesale,72,1265.42,91110.24
O501819,P1058,2025-02-05,dealer,6,5171.33,31027.98
O501820,P1050,2024-09-03,wholesale,65,1574.16,102320.4
O501821,P1008,2023-10-09,online,11,3574.49,39319.39
O501822,P1033,2023-01-13,wholesale,50,2092.88,104644.0
O501824,P1034,2025-05-25,dealer,19,4739.89,90057.91
O501827,P1045,2025-04-09,dealer,30,2777.23,83316.9
O501829,P1039,2023-07-26,online,11,961.73,10579.03
O501830,P1047,2024-10-11,dealer,16,2518.95,40303.2
O501831,P1045,2023-03-17,dealer,26,3042.67,79109.42
O501832,P1035,2024-05-27,dealer,28,1353.38,37894.64
O501833,P1002,2023-11-01,dealer,12,4502.21,54026.52
O501834,P1029,2024-12-26,dealer,35,5146.25,180118.75
O501835,P1056,2023-02-27,dealer,24,2127.18,51052.32
O501836,P1023,2023-03-16,dealer,13,2676.31,34792.03
O501837,P1049,2025-09-11,dealer,14,1416.24,19827.36
O501838,P1029,2024-03-26,dealer,13,5006.77,65088.01
O501839,P1021,2025-04-25,wholesale,42,2085.89,87607.38
O501840,P1031,2023-06-25,dealer,9,4568.02,41112.18
O501842,P1030,2025-09-23,online,15,3457.71,51865.65
O501843,P1045,2024-04-24,dealer,11,2895.41,31849.51
O501844,P1019,2025-07-11,online,24,3945.32,94687.68
O501845,P1025,2024-12-03,dealer,29,1310.13,37993.77
O501846,P1057,2025-06-27,online,31,1265.65,39235.15
O501847,P1038,2025-07-24,wholesale,51,2879.21,146839.71
O501848,P1023,2024-12-06,online,23,2509.22,57712.06
O501849,P1015,2024-07-08,online,11,4789.69,52686.59
O501850,P1028,2024-05-21,dealer,18,864.68,15564.24
O501852,P1057,2024-10-25,online,20,1480.9,29618.0
O501853,P1056,2024-11-30,dealer,17,2433.75,41373.75
O501854,P1037,2023-10-08,wholesale,51,2396.98,122245.98
O501855,P1012,2023-05-22,dealer,15,1216.99,18254.85
O501857,P1018,2023-12-15,dealer,13,1258.15,16355.95
O501859,P1051,2024-01-26,dealer,24,1872.17,44932.08
O501861,P1021,2025-06-02,online,18,1939.25,34906.5
O501862,P1054,2023-04-01,dealer,23,3268.94,75185.62
O501863,P1038,2025-08-17,dealer,12,2891.54,34698.48
O501864,P1041,2024-05-11,wholesale,34,4077.32,138628.88
O501865,P1041,2023-08-09,online,51,4037.59,205917.09
O501866,P1054,2023-11-24,online,26,2807.95,73006.7
O501867,P1042,2023-03-15,dealer,24,2201.89,52845.36
O501868,P1005,2025-07-27,wholesale,41,2307.05,94589.05
O501869,P1041,2025-05-30,dealer,15,4190.52,62857.8
O501870,P1006,2024-10-11,wholesale,67,4797.32,321420.44
O501871,P1017,2024-01-24,dealer,29,2166.33,62823.57
O501873,P1030,2025-09-19,online,2,3850.79,7701.58
O501874,P1038,2024-04-26,dealer,1,3031.73,3031.73
O501875,P1010,2025-09-02,online,20,1805.99,36119.8
O501876,P1049,2023-07-05,dealer,10,1431.36,14313.6
O501877,P1012,2025-01-27,online,39,1189.91,46406.49
O501878,P1030,2023-12-12,dealer,1,3357.59,3357.59
O501879,P1054,2023-04-09,online,17,3163.49,53779.33
O501880,P1025,2025-01-28,online,34,1490.94,50691.96
O501881,P1053,2025-07-18,wholesale,61,2519.9,153713.9
O501882,P1009,2024-09-14,dealer,21,4352.85,91409.85
O501883,P1001,2023-12-16,wholesale,52,4780.57,248589.64
O501885,P1016,2024-08-13,dealer,27,1201.73,32446.71
O501886,P1009,2024-07-15,dealer,21,4679.69,98273.49
O501887,P1006,2023-12-13,dealer,17,5173.07,87942.19
O501888,P1058,2023-05-27,dealer,2,4793.86,9587.72
O501889,P1021,2024-05-11,dealer,14,1882.87,26360.18
O501890,P1042,2024-06-23,dealer,21,2280.16,47883.36
O501891,P1038,2025-02-24,wholesale,70,2865.82,200607.4
O501892,P1027,2025-01-22,online,15,3906.09,58591.35
O501894,P1010,2025-10-05,dealer,30,1823.78,54713.4
O501895,P1027,2024-05-27,wholesale,95,3476.95,330310.25
O501896,P1039,2025-06-17,dealer,14,1022.39,14313.46
O501897,P1032,2024-11-18,online,14,914.7,12805.8
O501898,P1029,2025-10-31,dealer,11,5350.34,58853.74
O501899,P1017,2024-07-20,wholesale,30,2373.12,71193.6
O501900,P1048,2025-03-28,wholesale,69,1618.68,111688.92
O501903,P1055,2023-05-03,online,32,3035.68,97141.76
O501904,P1032,2024-08-22,online,30,1035.65,31069.5
O501906,P1003,2024-08-14,online,24,2343.72,56249.28
O501907,P1034,2024-10-16,dealer,27,5130.71,138529.17
O501908,P1010,2025-08-23,wholesale,72,1536.42,110622.24
O501909,P1058,2025-08-03,dealer,12,4339.56,52074.72
O501910,P1020,2023-11-18,online,14,1953.98,27355.72
O501911,P1017,2025-02-02,online,10,2277.55,22775.5
O501913,P1012,2023-08-20,dealer,31,1241.19,38476.89
O501914,P1035,2023-08-29,wholesale,25,1556.26,38906.5
O501915,P1044,2024-09-10,online,22,3505.46,77120.12
O501916,P1040,2023-03-31,online,35,1153.46,40371.1
O501917,P1038,2023-10-23,dealer,21,3126.32,65652.72
O501918,P1055,2024-05-01,dealer,22,3306.97,72753.34
O501919,P1001,2025-10-29,dealer,8,4455.57,35644.56
O501920,P1059,2025-10-29,online,17,3530.6,60020.2
O501922,P1038,2023-10-14,online,11,3347.61,36823.71
O501923,P1049,2023-10-05,dealer,40,1452.92,58116.8
O501924,P1029,2025-04-09,dealer,26,4729.66,122971.16
O501925,P1042,2025-10-09,dealer,27,2132.41,57575.07
O501926,P1011,2025-09-09,online,25,1617.12,40428.0
O501927,P1053,2025-01-12,online,31,2565.29,79523.99
O501929,P1051,2025-08-20,dealer,20,1813.03,36260.6
O501930,P1002,2023-12-01,wholesale,46,4267.96,196326.16
O501931,P1034,2023-08-08,online,16,4287.05,68592.8
O501932,P1021,2025-10-22,wholesale,82,2256.97,185071.54
O501933,P1052,2023-06-16,online,1,1483.81,1483.81
O501934,P1044,2025-01-18,online,13,3183.85,41390.05
O501935,P1001,2025-02-28,wholesale,78,4994.45,389567.1
O501936,P1014,2023-10-06,dealer,25,2162.3,54057.5
O501937,P1007,2023-07-10,dealer,26,3832.78,99652.28
O501939,P1030,2025-04-22,online,30,3917.96,117538.8
O501940,P1016,2025-01-14,dealer,27,1324.94,35773.38
O501941,P1057,2023-12-24,dealer,21,1438.03,30198.63
O501942,P1017,2023-02-18,dealer,36,2275.45,81916.2
O501944,P1023,2025-11-09,wholesale,51,2828.86,144271.86
O501945,P1047,2023-04-15,dealer,20,2541.96,50839.2
O501946,P1010,2025-11-10,wholesale,49,1523.57,74654.93
O501948,P1027,2023-03-05,dealer,13,3950.13,51351.69
O501949,P1058,2024-10-27,dealer,10,4824.83,48248.3
O501950,P1049,2023-10-06,dealer,27,1428.63,38573.01
O501951,P1053,2023-09-02,dealer,4,2392.5,9570.0
O501952,P1022,2025-04-11,wholesale,49,3041.99,149057.51
O501953,P1042,2024-03-08,online,26,2213.04,57539.04
O501954,P1012,2023-04-12,online,46,1344.94,61867.24
O501956,P1010,2023-08-18,online,20,1753.69,35073.8
O501957,P1058,2024-03-10,dealer,16,5131.48,82103.68
O501958,P1035,2024-09-04,dealer,29,1476.02,42804.58
O501959,P1037,2025-07-18,online,7,2452.46,17167.22
O501960,P1034,2023-05-25,dealer,30,4864.08,145922.4
O501961,P1049,2023-06-12,dealer,15,1510.45,22656.75
O501962,P1034,2024-03-19,dealer,11,4654.8,51202.8
O501965,P1020,2024-08-22,dealer,12,1949.7,23396.4
O501966,P1013,2025-05-31,wholesale,69,1762.55,121615.95
O501967,P1026,2024-10-24,dealer,15,4866.92,73003.8
O501968,P1009,2024-11-06,dealer,29,4107.09,119105.61
O501969,P1007,2025-04-25,wholesale,54,4357.99,235331.46
O501970,P1015,2023-08-23,online,26,4842.79,125912.54
O501971,P1033,2023-12-31,online,20,2134.43,42688.6
O501972,P1001,2023-04-12,wholesale,42,4315.09,181233.78
O501973,P1009,2023-07-11,wholesale,51,4012.47,204635.97
O501975,P1056,2025-09-02,online,27,2094.85,56560.95
O501976,P1019,2025-06-12,dealer,20,4524.85,90497.0
O501977,P1053,2025-08-14,dealer,24,2364.75,56754.0
O501978,P1057,2024-10-28,online,33,1278.61,42194.13
O501979,P1051,2023-01-15,dealer,10,1688.17,16881.7
O501980,P1032,2023-12-11,online,1,1016.24,1016.24
O501981,P1013,2025-11-15,dealer,22,1754.85,38606.7
O501983,P1038,2023-02-04,dealer,1,2970.43,2970.43
O501984,P1035,2024-03-10,online,19,1516.86,28820.34
O501985,P1044,2025-02-12,dealer,17,3501.91,59532.47
O501986,P1056,2023-12-04,online,10,2163.2,21632.0
O501988,P1056,2025-08-03,dealer,19,2087.34,39659.46
O501989,P1027,2023-01-28,dealer,24,4194.06,100657.44
O501990,P1052,2024-03-20,dealer,7,1504.96,10534.72
O501991,P1012,2025-11-12,dealer,14,1291.22,18077.08
O501992,P1045,2025-02-04,wholesale,57,2679.85,152751.45
O501993,P1048,2023-07-04,online,2,1810.08,3620.16
O501994,P1058,2025-09-17,dealer,15,4910.97,73664.55
O501995,P1032,2023-06-19,dealer,52,957.28,49778.56
O501996,P1003,2024-01-24,dealer,21,2385.84,50102.64
O501998,P1034,2025-01-08,wholesale,33,4941.91,163083.03
O501999,P1033,2023-05-04,wholesale,35,2272.59,79540.65
O502000,P1045,2024-06-20,dealer,18,2651.98,47735.64
O502001,P1047,2025-05-24,dealer,13,2817.53,36627.89
O502002,P1049,2024-03-05,dealer,1,1405.73,1405.73
O502004,P1047,2024-07-25,dealer,36,2767.23,99620.28
O502005,P1056,2024-05-24,dealer,36,2425.66,87323.76
O502006,P1011,2023-02-27,wholesale,67,1524.28,102126.76
O502007,P1041,2025-09-02,online,31,4137.89,128274.59
O502008,P1015,2023-07-21,wholesale,27,4762.51,128587.77
O502009,P1046,2025-10-04,online,8,3863.66,30909.28
O502010,P1033,2025-11-07,wholesale,31,2069.49,64154.19
O502011,P1034,2024-02-23,dealer,23,5070.33,116617.59
O502012,P1058,2024-04-17,dealer,26,4478.81,116449.06
O502013,P1032,2025-02-09,dealer,13,901.9,11724.7
O502014,P1000,2024-11-03,dealer,17,562.27,9558.59
O502016,P1052,2024-04-24,wholesale,33,1575.8,52001.4
O502017,P1041,2023-03-13,dealer,33,3516.49,116044.17
O502018,P1055,2024-11-17,dealer,2,3049.19,6098.38
O502019,P1057,2023-12-02,online,21,1266.2,26590.2
O502021,P1028,2024-11-13,dealer,19,934.79,17761.01
O502023,P1013,2023-02-14,online,19,1648.18,31315.42
O502024,P1032,2025-10-07,dealer,39,1065.58,41557.62
O502025,P1013,2023-01-04,dealer,14,1925.54,26957.56
O502026,P1058,2023-05-04,wholesale,31,5133.97,159153.07
O502027,P1026,2025-05-29,online,8,4481.16,35849.28
O502028,P1059,2024-03-18,dealer,11,3787.38,41661.18
O502029,P1001,2025-10-30,wholesale,56,4531.66,253772.96
O502030,P1012,2025-10-08,wholesale,36,1364.75,49131.0
O502031,P1052,2023-12-16,dealer,8,1422.27,11378.16
O502032,P1015,2025-09-21,wholesale,83,4185.77,347418.91
O502033,P1016,2025-09-30,online,14,1155.17,16172.38
O502035,P1029,2023-05-18,online,16,4928.67,78858.72
O502036,P1056,2024-12-07,wholesale,55,2240.98,123253.9
O502037,P1045,2024-10-20,dealer,21,2910.03,61110.63
O502038,P1059,2024-05-19,dealer,1,3720.09,3720.09
O502040,P1028,2024-01-03,dealer,17,918.99,15622.83
O502041,P1015,2024-09-17,online,18,4922.65,88607.7
O502042,P1013,2023-08-23,online,31,1744.76,54087.56
O502043,P1013,2024-10-22,online,12,1797.78,21573.36
O502044,P1032,2024-05-10,online,18,889.62,16013.16
O502045,P1040,2023-09-01,wholesale,42,1097.94,46113.48
O502047,P1004,2023-02-10,dealer,19,515.14,9787.66
O502048,P1035,2023-09-17,wholesale,76,1542.75,117249.0
O502050,P1023,2023-07-06,wholesale,51,2667.02,136018.02
O502051,P1017,2023-03-16,wholesale,44,2506.35,110279.4
O502052,P1020,2025-06-25,wholesale,38,2086.82,79299.16
O502054,P1054,2024-07-16,dealer,25,2992.42,74810.5
O502057,P1057,2025-08-16,online,22,1350.14,29703.08
O502058,P1013,2024-08-29,dealer,20,1713.81,34276.2
O502059,P1007,2024-02-19,dealer,27,3984.44,107579.88
O502060,P1015,2023-06-24,wholesale,38,4957.56,188387.28
O502061,P1055,2024-09-28,dealer,17,3317.41,56395.97
O502062,P1054,2023-09-21,online,24,2954.42,70906.08
O502063,P1037,2023-11-07,online,7,2547.58,17833.06
O502064,P1018,2024-03-27,wholesale,43,1095.57,47109.51
O502065,P1022,2024-09-24,dealer,38,3330.93,126575.34
O502066,P1034,2025-10-28,dealer,5,5056.88,25284.4
O502067,P1055,2023-11-03,wholesale,27,2916.65,78749.55
O502068,P1034,2025-02-26,dealer,20,4887.74,97754.8
O502069,P1022,2025-08-04,dealer,13,3096.72,40257.36
O502070,P1018,2024-01-25,online,35,1191.03,41686.05
O502071,P1021,2025-11-01,dealer,17,1979.25,33647.25
O502072,P1029,2023-10-26,dealer,9,5040.52,45364.68
O502073,P1033,2023-11-08,dealer,26,2490.59,64755.34
O502074,P1046,2025-10-16,dealer,11,3595.97,39555.67
O502075,P1029,2025-09-08,online,15,4580.94,68714.1
O502076,P1006,2025-05-20,online,34,4598.53,156350.02
O502077,P1022,2024-11-24,online,45,3580.92,161141.4
O502079,P1029,2025-02-03,dealer,6,5254.67,31528.02
O502080,P1028,2024-01-11,dealer,26,800.29,20807.54
O502081,P1028,2023-12-13,dealer,9,947.91,8531.19
O502082,P1020,2024-05-24,online,24,2165.17,51964.08
O502084,P1030,2025-05-08,wholesale,25,3972.77,99319.25
O502086,P1034,2025-03-05,dealer,6,4477.9,26867.4
O502087,P1054,2024-07-30,dealer,12,3001.07,36012.84
O502088,P1050,2025-11-03,wholesale,65,1599.93,103995.45
O502089,P1058,2023-03-31,online,28,4976.74,139348.72
O502090,P1050,2024-08-01,dealer,9,1698.63,15287.67
O502091,P1052,2023-02-17,online,10,1460.09,14600.9
O502092,P1058,2024-06-20,online,20,5031.79,100635.8
O502093,P1044,2025-02-02,dealer,28,3676.1,102930.8
O502094,P1040,2023-01-29,dealer,15,1162.9,17443.5
O502095,P1059,2025-06-05,dealer,16,3513.06,56208.96
O502096,P1004,2024-10-28,online,35,497.38,17408.3
O502097,P1010,2023-10-10,wholesale,66,1803.8,119050.8
O502098,P1009,2024-11-09,dealer,1,4242.0,4242.0
O502099,P1000,2025-11-10,wholesale,35,616.89,21591.15
O502100,P1012,2025-06-22,wholesale,61,1238.03,75519.83
O502101,P1044,2025-01-10,online,14,3140.53,43967.42
O502102,P1019,2025-04-20,online,28,4583.85,128347.8
O502103,P1038,2023-08-17,dealer,4,3316.01,13264.04
O502105,P1035,2023-05-11,online,22,1309.57,28810.54
O502106,P1011,2025-07-11,online,27,1635.24,44151.48
O502108,P1059,2023-06-28,wholesale,49,3662.76,179475.24
O502109,P1051,2024-10-03,online,22,1717.14,37777.08
O502110,P1038,2024-02-02,online,21,3328.75,69903.75
O502111,P1012,2024-08-21,online,35,1265.25,44283.75
O502112,P1051,2025-04-14,wholesale,72,1696.2,122126.4
O502113,P1013,2023-05-23,online,15,1821.64,27324.6
O502115,P1033,2025-05-24,wholesale,43,2471.69,106282.67
O502116,P1015,2025-04-11,dealer,7,4592.51,32147.57
O502119,P1022,2023-09-01,dealer,24,3145.61,75494.64
O502120,P1043,2024-11-12,online,37,1788.53,66175.61
O502121,P1037,2024-09-27,online,10,2248.53,22485.3
O502122,P1051,2023-03-28,dealer,22,1971.52,43373.44
O502123,P1005,2024-07-08,online,30,2266.76,68002.8
O502125,P1012,2023-06-11,dealer,4,1289.96,5159.84
O502126,P1024,2025-08-08,wholesale,72,1870.84,134700.48
O502127,P1047,2024-09-21,dealer,22,2532.44,55713.68
O502129,P1054,2025-11-08,dealer,3,3102.41,9307.23
O502130,P1002,2024-07-02,dealer,16,4007.21,64115.36
O502131,P1029,2024-01-15,online,6,5121.43,30728.58
O502132,P1038,2023-04-04,dealer,6,2831.96,16991.76
O502133,P1035,2025-10-09,dealer,18,1330.72,23952.96
O502135,P1026,2023-03-03,wholesale,58,5268.46,305570.68
O502137,P1057,2024-11-24,dealer,42,1427.25,59944.5
O502138,P1029,2024-01-15,wholesale,41,5475.04,224476.64
O502139,P1044,2023-11-01,online,12,3561.71,42740.52
O502140,P1001,2024-08-16,wholesale,66,4907.75,323911.5
O502142,P1035,2023-06-17,online,14,1341.47,18780.58
O502143,P1056,2023-11-05,dealer,10,2439.27,24392.7
O502144,P1005,2025-10-14,online,35,2310.55,80869.25
O502145,P1012,2025-01-03,dealer,6,1377.57,8265.42
O502146,P1054,2024-06-30,online,9,3118.51,28066.59
O502148,P1054,2024-12-07,dealer,17,2801.98,47633.66
